# dep octanol octanoic pentanol
3.877551020408163129e-01 4.183673469387754751e-01 1.020408163265306214e-02 1.836734693877551117e-01
4.646464646464646964e-01 3.939393939393939781e-01 1.010101010101010187e-02 1.313131313131313260e-01
6.122448979591836593e-02 5.000000000000000000e-01 1.326530612244898044e-01 3.061224489795918435e-01
3.265306122448979886e-01 3.061224489795918435e-01 1.020408163265306145e-01 2.653061224489796088e-01
3.673469387755102233e-01 3.061224489795918435e-01 3.061224489795918643e-02 2.959183673469387710e-01
3.877551020408163129e-01 4.183673469387754751e-01 1.020408163265306214e-02 1.836734693877551117e-01
2.755102040816326814e-01 3.061224489795918435e-01 7.142857142857143848e-02 3.469387755102041337e-01
3.265306122448979886e-01 3.061224489795918435e-01 1.020408163265306145e-01 2.653061224489796088e-01
3.265306122448979886e-01 3.061224489795918435e-01 1.020408163265306145e-01 2.653061224489796088e-01
4.141414141414141437e-01 3.333333333333333703e-01 4.040404040404040747e-02 2.121212121212121271e-01
6.060606060606060774e-02 1.010101010101010222e-01 2.121212121212121271e-01 6.262626262626262985e-01
4.646464646464646964e-01 3.939393939393939781e-01 1.010101010101010187e-02 1.313131313131313260e-01
6.122448979591836593e-02 5.000000000000000000e-01 1.326530612244898044e-01 3.061224489795918435e-01
3.877551020408163129e-01 4.183673469387754751e-01 1.020408163265306214e-02 1.836734693877551117e-01
4.141414141414141437e-01 3.333333333333333703e-01 4.040404040404040747e-02 2.121212121212121271e-01
2.121212121212121271e-01 5.252525252525253041e-01 6.060606060606060774e-02 2.020202020202020443e-01
3.673469387755102233e-01 3.061224489795918435e-01 3.061224489795918643e-02 2.959183673469387710e-01
2.755102040816326814e-01 3.061224489795918435e-01 7.142857142857143848e-02 3.469387755102041337e-01
6.060606060606060774e-02 1.010101010101010222e-01 2.121212121212121271e-01 6.262626262626262985e-01
4.141414141414141437e-01 3.333333333333333703e-01 4.040404040404040747e-02 2.121212121212121271e-01
6.122448979591836593e-02 5.000000000000000000e-01 1.326530612244898044e-01 3.061224489795918435e-01
2.121212121212121271e-01 5.252525252525253041e-01 6.060606060606060774e-02 2.020202020202020443e-01
4.646464646464646964e-01 3.939393939393939781e-01 1.010101010101010187e-02 1.313131313131313260e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
3.673469387755102233e-01 3.061224489795918435e-01 3.061224489795918643e-02 2.959183673469387710e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
2.755102040816326814e-01 3.061224489795918435e-01 7.142857142857143848e-02 3.469387755102041337e-01
2.121212121212121271e-01 5.252525252525253041e-01 6.060606060606060774e-02 2.020202020202020443e-01
6.060606060606060774e-02 1.010101010101010222e-01 2.121212121212121271e-01 6.262626262626262985e-01
2.886597938144330189e-01 3.092783505154639290e-01 2.680412371134020533e-01 1.340206185567010266e-01
2.886597938144330189e-01 3.092783505154639290e-01 2.680412371134020533e-01 1.340206185567010266e-01
6.185567010309278579e-02 4.948453608247422864e-01 1.855670103092783574e-01 2.577319587628866260e-01
0.000000000000000000e+00 3.571428571428571508e-01 2.040816326530612429e-02 6.224489795918367596e-01
3.265306122448979886e-01 3.469387755102041337e-01 6.122448979591836593e-02 2.653061224489796088e-01
4.897959183673469274e-01 1.224489795918367319e-01 1.020408163265306145e-01 2.857142857142857539e-01
3.265306122448979886e-01 3.469387755102041337e-01 6.122448979591836593e-02 2.653061224489796088e-01
0.000000000000000000e+00 3.571428571428571508e-01 2.040816326530612429e-02 6.224489795918367596e-01
3.265306122448979886e-01 3.469387755102041337e-01 6.122448979591836593e-02 2.653061224489796088e-01
3.265306122448979886e-01 2.142857142857142738e-01 2.040816326530612290e-01 2.551020408163265363e-01
2.680412371134020533e-01 6.494845360824742508e-01 1.030927835051546372e-02 7.216494845360825472e-02
1.326530612244897767e-01 5.510204081632652517e-01 7.142857142857142461e-02 2.448979591836734360e-01
4.897959183673469274e-01 1.224489795918367319e-01 1.020408163265306145e-01 2.857142857142857539e-01
1.326530612244897767e-01 5.510204081632652517e-01 7.142857142857142461e-02 2.448979591836734360e-01
3.265306122448979886e-01 2.142857142857142738e-01 2.040816326530612290e-01 2.551020408163265363e-01
2.886597938144330189e-01 3.092783505154639290e-01 2.680412371134020533e-01 1.340206185567010266e-01
1.326530612244897767e-01 5.510204081632652517e-01 7.142857142857142461e-02 2.448979591836734360e-01
0.000000000000000000e+00 9.090909090909091161e-02 3.636363636363636465e-01 5.454545454545455252e-01
6.185567010309278579e-02 4.948453608247422864e-01 1.855670103092783574e-01 2.577319587628866260e-01
4.795918367346938549e-01 3.979591836734693855e-01 0.000000000000000000e+00 1.224489795918367319e-01
3.265306122448979886e-01 2.142857142857142738e-01 2.040816326530612290e-01 2.551020408163265363e-01
4.795918367346938549e-01 3.979591836734693855e-01 0.000000000000000000e+00 1.224489795918367319e-01
4.795918367346938549e-01 3.979591836734693855e-01 0.000000000000000000e+00 1.224489795918367319e-01
6.185567010309278579e-02 4.948453608247422864e-01 1.855670103092783574e-01 2.577319587628866260e-01
0.000000000000000000e+00 9.090909090909091161e-02 3.636363636363636465e-01 5.454545454545455252e-01
0.000000000000000000e+00 9.090909090909091161e-02 3.636363636363636465e-01 5.454545454545455252e-01
2.680412371134020533e-01 6.494845360824742508e-01 1.030927835051546372e-02 7.216494845360825472e-02
0.000000000000000000e+00 3.571428571428571508e-01 2.040816326530612429e-02 6.224489795918367596e-01
2.680412371134020533e-01 6.494845360824742508e-01 1.030927835051546372e-02 7.216494845360825472e-02
4.897959183673469274e-01 1.224489795918367319e-01 1.020408163265306145e-01 2.857142857142857539e-01
5.306122448979592177e-01 2.142857142857142738e-01 8.163265306122449716e-02 1.734693877551020669e-01
3.367346938775510612e-01 3.367346938775510612e-01 0.000000000000000000e+00 3.265306122448979886e-01
3.265306122448979886e-01 3.367346938775510612e-01 1.020408163265306214e-02 3.265306122448979886e-01
3.469387755102041337e-01 3.265306122448979886e-01 2.040816326530612290e-01 1.224489795918367319e-01
3.673469387755101678e-01 2.857142857142856984e-01 2.040816326530612082e-02 3.265306122448979331e-01
3.838383838383838675e-01 4.242424242424242542e-01 0.000000000000000000e+00 1.919191919191919338e-01
3.265306122448979886e-01 3.571428571428571508e-01 5.102040816326530726e-02 2.653061224489796088e-01
3.367346938775510612e-01 2.857142857142857539e-01 6.122448979591836593e-02 3.163265306122449161e-01
3.673469387755101678e-01 2.857142857142856984e-01 2.040816326530612082e-02 3.265306122448979331e-01
5.306122448979592177e-01 2.142857142857142738e-01 8.163265306122449716e-02 1.734693877551020669e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
3.434343434343434809e-01 3.030303030303030387e-01 5.050505050505051108e-02 3.030303030303030387e-01
3.367346938775510612e-01 3.367346938775510612e-01 0.000000000000000000e+00 3.265306122448979886e-01
3.838383838383838675e-01 4.242424242424242542e-01 0.000000000000000000e+00 1.919191919191919338e-01
3.469387755102041337e-01 3.265306122448979886e-01 2.040816326530612290e-01 1.224489795918367319e-01
3.265306122448979886e-01 3.571428571428571508e-01 5.102040816326530726e-02 2.653061224489796088e-01
3.434343434343434809e-01 3.030303030303030387e-01 5.050505050505051108e-02 3.030303030303030387e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
3.838383838383838675e-01 4.242424242424242542e-01 0.000000000000000000e+00 1.919191919191919338e-01
3.367346938775510612e-01 2.857142857142857539e-01 6.122448979591836593e-02 3.163265306122449161e-01
3.265306122448979886e-01 3.367346938775510612e-01 1.020408163265306214e-02 3.265306122448979886e-01
3.469387755102041337e-01 3.265306122448979886e-01 2.040816326530612290e-01 1.224489795918367319e-01
3.434343434343434809e-01 3.030303030303030387e-01 5.050505050505051108e-02 3.030303030303030387e-01
3.673469387755101678e-01 2.857142857142856984e-01 2.040816326530612082e-02 3.265306122448979331e-01
3.265306122448979886e-01 3.367346938775510612e-01 1.020408163265306214e-02 3.265306122448979886e-01
3.265306122448979886e-01 3.571428571428571508e-01 5.102040816326530726e-02 2.653061224489796088e-01
3.367346938775510612e-01 2.857142857142857539e-01 6.122448979591836593e-02 3.163265306122449161e-01
5.306122448979592177e-01 2.142857142857142738e-01 8.163265306122449716e-02 1.734693877551020669e-01
3.367346938775510612e-01 3.367346938775510612e-01 0.000000000000000000e+00 3.265306122448979886e-01
3.608247422680412320e-01 3.092783505154639290e-01 5.154639175257732381e-02 2.783505154639175361e-01
2.959183673469387710e-01 4.285714285714285476e-01 4.081632653061224858e-02 2.346938775510204189e-01
5.102040816326530726e-01 1.224489795918367319e-01 6.122448979591836593e-02 3.061224489795918435e-01
7.070707070707071829e-02 5.252525252525253041e-01 1.616161616161616299e-01 2.424242424242424310e-01
3.608247422680412320e-01 3.092783505154639290e-01 5.154639175257732381e-02 2.783505154639175361e-01
2.653061224489796088e-01 5.510204081632653628e-01 3.061224489795918297e-02 1.530612244897959218e-01
2.424242424242424310e-01 3.333333333333333703e-01 1.111111111111111188e-01 3.131313131313131493e-01
2.959183673469387710e-01 4.285714285714285476e-01 4.081632653061224858e-02 2.346938775510204189e-01
3.775510204081632404e-01 4.081632653061224580e-01 0.000000000000000000e+00 2.142857142857142738e-01
2.959183673469387710e-01 4.285714285714285476e-01 4.081632653061224858e-02 2.346938775510204189e-01
3.469387755102041337e-01 3.673469387755102233e-01 5.102040816326530726e-02 2.346938775510204189e-01
3.775510204081632404e-01 4.081632653061224580e-01 0.000000000000000000e+00 2.142857142857142738e-01
3.469387755102041337e-01 3.061224489795918435e-01 6.122448979591836593e-02 2.857142857142857539e-01
3.092783505154639290e-01 3.402061855670103219e-01 5.154639175257732381e-02 2.989690721649484462e-01
3.092783505154639290e-01 3.402061855670103219e-01 5.154639175257732381e-02 2.989690721649484462e-01
2.653061224489796088e-01 5.510204081632653628e-01 3.061224489795918297e-02 1.530612244897959218e-01
3.469387755102041337e-01 3.673469387755102233e-01 5.102040816326530726e-02 2.346938775510204189e-01
2.424242424242424310e-01 3.333333333333333703e-01 1.111111111111111188e-01 3.131313131313131493e-01
5.102040816326530726e-01 1.224489795918367319e-01 6.122448979591836593e-02 3.061224489795918435e-01
2.424242424242424310e-01 3.333333333333333703e-01 1.111111111111111188e-01 3.131313131313131493e-01
3.608247422680412320e-01 3.092783505154639290e-01 5.154639175257732381e-02 2.783505154639175361e-01
3.775510204081632404e-01 4.081632653061224580e-01 0.000000000000000000e+00 2.142857142857142738e-01
3.469387755102041337e-01 3.673469387755102233e-01 5.102040816326530726e-02 2.346938775510204189e-01
3.469387755102041337e-01 3.061224489795918435e-01 6.122448979591836593e-02 2.857142857142857539e-01
7.070707070707071829e-02 5.252525252525253041e-01 1.616161616161616299e-01 2.424242424242424310e-01
5.102040816326530726e-01 1.224489795918367319e-01 6.122448979591836593e-02 3.061224489795918435e-01
2.653061224489796088e-01 5.510204081632653628e-01 3.061224489795918297e-02 1.530612244897959218e-01
3.469387755102041337e-01 3.061224489795918435e-01 6.122448979591836593e-02 2.857142857142857539e-01
7.070707070707071829e-02 5.252525252525253041e-01 1.616161616161616299e-01 2.424242424242424310e-01
3.092783505154639290e-01 3.402061855670103219e-01 5.154639175257732381e-02 2.989690721649484462e-01
4.343434343434343647e-01 2.626262626262626521e-01 4.040404040404040747e-02 2.626262626262626521e-01
1.546391752577319367e-01 4.536082474226803551e-01 0.000000000000000000e+00 3.917525773195876249e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
4.343434343434343647e-01 3.636363636363636465e-01 0.000000000000000000e+00 2.020202020202020443e-01
3.814432989690721421e-01 5.567010309278350721e-01 1.030927835051546372e-02 5.154639175257731687e-02
3.092783505154639290e-01 3.402061855670103219e-01 5.154639175257732381e-02 2.989690721649484462e-01
4.040404040404040886e-01 3.030303030303030387e-01 5.050505050505051108e-02 2.424242424242424310e-01
3.367346938775510612e-01 4.081632653061224580e-01 4.081632653061224858e-02 2.142857142857142738e-01
3.092783505154639290e-01 3.402061855670103219e-01 5.154639175257732381e-02 2.989690721649484462e-01
3.265306122448979886e-01 3.469387755102041337e-01 6.122448979591836593e-02 2.653061224489796088e-01
4.343434343434343647e-01 2.626262626262626521e-01 4.040404040404040747e-02 2.626262626262626521e-01
2.371134020618556881e-01 4.226804123711340178e-01 1.030927835051546372e-02 3.298969072164948391e-01
4.040404040404040886e-01 3.030303030303030387e-01 5.050505050505051108e-02 2.424242424242424310e-01
4.040404040404040886e-01 3.030303030303030387e-01 5.050505050505051108e-02 2.424242424242424310e-01
1.546391752577319367e-01 4.536082474226803551e-01 0.000000000000000000e+00 3.917525773195876249e-01
3.367346938775510612e-01 4.081632653061224580e-01 4.081632653061224858e-02 2.142857142857142738e-01
3.367346938775510612e-01 4.081632653061224580e-01 4.081632653061224858e-02 2.142857142857142738e-01
4.343434343434343647e-01 3.636363636363636465e-01 0.000000000000000000e+00 2.020202020202020443e-01
3.265306122448979886e-01 3.469387755102041337e-01 6.122448979591836593e-02 2.653061224489796088e-01
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
3.265306122448979886e-01 3.469387755102041337e-01 6.122448979591836593e-02 2.653061224489796088e-01
2.371134020618556881e-01 4.226804123711340178e-01 1.030927835051546372e-02 3.298969072164948391e-01
1.546391752577319367e-01 4.536082474226803551e-01 0.000000000000000000e+00 3.917525773195876249e-01
2.371134020618556881e-01 4.226804123711340178e-01 1.030927835051546372e-02 3.298969072164948391e-01
4.343434343434343647e-01 2.626262626262626521e-01 4.040404040404040747e-02 2.626262626262626521e-01
3.814432989690721421e-01 5.567010309278350721e-01 1.030927835051546372e-02 5.154639175257731687e-02
2.959183673469387710e-01 4.285714285714285476e-01 5.102040816326530726e-02 2.244897959183673464e-01
3.092783505154639290e-01 3.402061855670103219e-01 5.154639175257732381e-02 2.989690721649484462e-01
3.814432989690721421e-01 5.567010309278350721e-01 1.030927835051546372e-02 5.154639175257731687e-02
4.343434343434343647e-01 3.636363636363636465e-01 0.000000000000000000e+00 2.020202020202020443e-01
3.061224489795918435e-01 3.265306122448979886e-01 1.020408163265306145e-01 2.653061224489796088e-01
2.448979591836734637e-01 3.775510204081632404e-01 7.142857142857143848e-02 3.061224489795918435e-01
6.185567010309277192e-02 7.216494845360824084e-02 1.855670103092783019e-01 6.804123711340205327e-01
8.163265306122449716e-02 5.714285714285715079e-01 5.102040816326530726e-02 2.959183673469387710e-01
8.163265306122449716e-02 5.714285714285715079e-01 5.102040816326530726e-02 2.959183673469387710e-01
3.737373737373737570e-01 4.444444444444444753e-01 4.040404040404040747e-02 1.414141414141414366e-01
3.737373737373737570e-01 4.444444444444444753e-01 4.040404040404040747e-02 1.414141414141414366e-01
3.061224489795918435e-01 3.265306122448979886e-01 1.020408163265306145e-01 2.653061224489796088e-01
8.163265306122449716e-02 3.673469387755102233e-01 2.653061224489796088e-01 2.857142857142857539e-01
